entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,return_pct,exit_reason,holding_days,symbol,return_pct_net
2025-07-21,2025-08-06,1000.9200439453125,920.8464404296875,920.8464404296875,1401.2880615234374,-0.08,stop_loss,16,APLLTD,-0.0826
2017-12-06,2018-01-10,1920.9490966796875,2039.2906178598382,1767.2731689453126,2689.3287353515625,0.06160575591758318,trailing_stop,35,ALKEM,0.05900575591758318
2018-09-21,2018-10-09,1924.0572509765625,1770.1326708984375,1770.1326708984375,2693.680151367187,-0.08000000000000002,stop_loss,18,ALKEM,-0.08260000000000002
2019-09-24,2020-02-19,1809.989990234375,2533.985986328125,1665.190791015625,2533.985986328125,0.39999999999999997,take_profit,148,ALKEM,0.3974
2021-06-01,2021-10-25,2942.677490234375,3480.1562571927593,2707.2632910156253,4119.748486328125,0.1826495661662114,trailing_stop,146,ALKEM,0.1800495661662114
2023-02-27,2023-05-22,3178.447998046875,3168.6383074621854,2924.172158203125,4449.827197265625,-0.00308631463869083,trailing_stop,84,ALKEM,-0.00568631463869083
2025-09-09,2026-02-13,5283.87109375,5287.980530881259,4861.16140625,7397.41953125,0.0007777322834616617,trailing_stop,157,ALKEM,-0.001822267716538338
2017-11-21,2017-11-23,36.43360137939453,36.04023742675781,33.51891326904297,51.007041931152344,-0.010796735369103274,death_cross,2,ALLCARGO,-0.013396735369103274
2017-12-11,2018-01-16,37.677459716796875,43.75539784250543,34.663262939453126,52.748443603515625,0.16131496580166121,trailing_stop,36,ALLCARGO,0.15871496580166122
2019-04-01,2019-04-30,25.761035919189453,24.02985080237932,23.700153045654297,36.06545028686523,-0.06720168871472172,trailing_stop,29,ALLCARGO,-0.06980168871472173
2020-02-07,2020-02-26,24.94517707824707,24.18072641491885,22.949562911987307,34.92324790954589,-0.03064522897273167,trailing_stop,19,ALLCARGO,-0.03324522897273167
2020-08-11,2020-08-27,24.309497833251953,29.38878248223657,22.364738006591796,34.03329696655273,0.2089423929620165,trailing_stop,16,ALLCARGO,0.2063423929620165
2022-09-27,2022-10-14,93.30064392089844,92.9604947113111,85.83659240722656,130.62090148925782,-0.0036457327119384206,trailing_stop,17,ALLCARGO,-0.00624573271193842
2024-01-12,2024-02-12,79.40859985351562,73.07717635324235,73.05591186523438,111.17203979492187,-0.07973221429357523,trailing_stop,31,ALLCARGO,-0.08233221429357523
2017-05-10,2017-05-23,226.0048065185547,207.9244219970703,207.9244219970703,316.40672912597654,-0.08,stop_loss,13,AMBUJACEM,-0.0826
2019-03-19,2019-04-24,204.4222869873047,195.30620366862792,188.06850402832032,286.1912017822265,-0.04459437105917376,trailing_stop,36,AMBUJACEM,-0.047194371059173755
2020-07-24,2020-08-31,180.29031372070312,187.21216665947622,165.86708862304687,252.40643920898435,0.038392816540860276,trailing_stop,38,AMBUJACEM,0.03579281654086028
2023-09-05,2023-10-26,435.12060546875,403.7962517113341,400.31095703125004,609.1688476562499,-0.07199004911217792,trailing_stop,51,AMBUJACEM,-0.07459004911217793
2025-06-16,2025-08-28,547.4402465820312,559.6846392015007,503.64502685546876,766.4163452148437,0.02236662849674982,trailing_stop,73,AMBUJACEM,0.019766628496749823
2017-06-22,2017-08-14,1249.7177734375,1152.333329592891,1149.7403515625,1749.6048828125,-0.07792514911326043,trailing_stop,53,APOLLOHOSP,-0.08052514911326043
2018-02-01,2018-02-06,1188.504150390625,1093.423818359375,1093.423818359375,1663.9058105468748,-0.08,stop_loss,5,APOLLOHOSP,-0.0826
2018-10-11,2018-12-06,1098.4605712890625,1172.643439341214,1010.5837255859376,1537.8447998046875,0.06753348275859966,trailing_stop,56,APOLLOHOSP,0.06493348275859966
2020-08-10,2020-08-26,1759.240966796875,1618.501689453125,1618.501689453125,2462.9373535156246,-0.08000000000000002,stop_loss,16,APOLLOHOSP,-0.08260000000000002
2022-10-10,2023-01-05,4298.92333984375,4369.39654910181,3955.00947265625,6018.49267578125,0.016393223067015947,trailing_stop,87,APOLLOHOSP,0.013793223067015947
2023-05-30,2023-08-11,4561.14453125,4787.706643773457,4196.25296875,6385.60234375,0.0496722063883747,trailing_stop,73,APOLLOHOSP,0.0470722063883747
2016-08-18,2016-10-17,154.04544067382812,183.51253563849482,141.72180541992188,215.66361694335936,0.19128832918242333,trailing_stop,60,APOLLOTYRE,0.18868832918242334
2020-10-01,2020-10-15,122.92536926269531,115.5045032474275,113.09133972167969,172.09551696777342,-0.06036887307947963,trailing_stop,14,APOLLOTYRE,-0.06296887307947963
2022-08-18,2022-08-23,254.6810760498047,234.30658996582034,234.30658996582034,356.5535064697265,-0.0799999999999999,stop_loss,5,APOLLOTYRE,-0.08259999999999991
2025-09-05,2026-01-29,476.7337646484375,480.33787923252675,438.59506347656253,667.4272705078124,0.0075600153615027945,trailing_stop,146,APOLLOTYRE,0.004960015361502795
2017-03-08,2017-03-29,37.753501892089844,34.733221740722655,34.733221740722655,52.85490264892578,-0.08000000000000003,stop_loss,21,ASHOKLEY,-0.08260000000000003
2019-12-26,2020-02-03,35.43091583251953,35.1187583614636,32.59644256591797,49.60328216552734,-0.008810313358296702,trailing_stop,39,ASHOKLEY,-0.011410313358296701
2020-09-23,2020-09-24,33.07951736450195,31.005307039786892,30.433155975341798,46.31132431030273,-0.06270376625690803,trailing_stop,1,ASHOKLEY,-0.06530376625690804
2022-06-09,2022-08-22,62.286231994628906,64.78279458885255,57.3033334350586,87.20072479248046,0.04008209381551499,trailing_stop,74,ASHOKLEY,0.03748209381551499
