entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,symbol,return_pct_net
2017-06-08,2018-04-20,507.5860595703125,502.5850524902344,-0.00985253039516419,316,AXISBANK,-0.01245253039516419
2018-08-16,2019-09-11,619.6097412109375,678.3423461914062,0.09478967336066146,391,AXISBANK,0.09218967336066146
2019-12-30,2020-03-09,750.3856811523438,620.478759765625,-0.17312020291648525,70,AXISBANK,-0.17572020291648524
2020-11-14,2021-12-16,610.1300048828125,706.1547241210938,0.1573840304030363,397,AXISBANK,0.15478403040303632
2022-03-14,2022-05-06,706.5526733398438,670.0831909179688,-0.05161608440243435,53,AXISBANK,-0.05421608440243435
2022-09-08,2024-12-12,777.0904541015625,1143.7896728515625,0.4718874319128799,826,AXISBANK,0.4692874319128799
2025-05-21,2025-09-08,1195.85498046875,1054.6866455078125,-0.11804803865565913,110,AXISBANK,-0.12064803865565914
2020-04-21,2022-02-17,1034.5853271484375,2748.385498046875,1.6565092563433865,667,BASF,1.6539092563433866
2022-08-29,2022-12-07,3236.2158203125,2692.21337890625,-0.16809831964597444,100,BASF,-0.17069831964597443
2023-07-25,2025-01-20,2617.620361328125,4873.6103515625,0.8618476626953396,545,BASF,0.8592476626953396
2016-09-23,2016-11-07,357.685546875,346.93487548828125,-0.030056208534687524,45,BEML,-0.03265620853468752
2017-01-16,2018-01-30,474.1253967285156,580.8261108398438,0.2250474554781654,379,BEML,0.2224474554781654
2019-01-25,2019-08-23,337.71990966796875,295.5582275390625,-0.12484215742672011,210,BEML,-0.1274421574267201
2019-11-05,2020-03-12,389.2605285644531,211.0769805908203,-0.45774882090088276,128,BEML,-0.46034882090088275
2020-12-02,2022-05-30,291.7587890625,568.599365234375,0.9488679914714437,544,BEML,0.9462679914714437
2022-09-21,2023-03-20,766.3858032226562,589.9443969726562,-0.23022530624662277,180,BEML,-0.23282530624662276
2023-06-30,2025-01-23,796.8515014648438,1815.9365234375,1.2788895046307662,573,BEML,1.2762895046307663
2025-06-18,2025-12-30,2225.329345703125,1827.54443359375,-0.17875327662283136,195,BEML,-0.18135327662283135
2019-07-02,2019-08-06,62.01454544067383,47.088382720947266,-0.24068809363451138,35,BSE,-0.24328809363451137
2020-08-06,2022-07-19,51.74228286743164,218.54421997070312,3.2237065676176866,712,BSE,3.2211065676176864
2017-03-01,2018-04-05,2146.69287109375,2221.1259765625,0.034673383636302846,400,BAJAJ-AUTO,0.03207338363630285
